TABLE CalCosmicEnergyCalib
420,682.50,9.85,44.48,6.30,162.57,10.75,1.36519,966
421,673.30,10.16,44.97,6.31,163.55,10.87,0.82408,965
422,696.83,10.57,57.70,7.93,172.74,13.41,1.16147,1009
423,694.66,9.63,55.87,7.11,162.54,12.31,1.00569,1008
424,690.11,10.57,48.63,7.05,161.03,13.07,0.96432,954
425,634.62,10.18,49.50,6.71,155.25,12.76,1.31870,955
426,580.02,8.94,51.92,6.48,131.90,12.89,1.00257,899
427,552.34,8.49,46.50,5.98,131.91,11.78,1.03867,894
428,662.27,10.79,35.61,6.18,163.77,11.93,1.30104,926
429,667.15,10.07,38.17,5.98,157.90,11.40,0.81790,921
430,675.68,9.78,45.76,6.83,152.87,11.89,0.93072,895
431,650.23,9.23,47.93,6.35,146.85,11.52,0.88556,895
432,662.26,9.86,50.56,6.90,141.69,12.24,0.73744,815
433,625.00,8.26,56.15,6.38,117.29,12.41,0.76731,814
434,684.14,10.46,57.65,8.06,150.07,13.34,0.90987,798
435,683.74,10.34,64.50,8.57,144.60,14.86,0.67813,798
436,625.70,7.43,53.28,6.20,116.78,11.97,1.31348,904
437,596.20,7.60,46.97,6.00,118.09,10.52,1.18829,900
438,568.44,6.89,45.10,5.09,101.67,10.57,0.91830,865
439,555.90,6.51,45.54,4.73,95.80,9.23,0.91950,858
440,602.68,6.76,49.20,5.66,104.70,11.31,1.20140,831
441,594.10,7.08,36.75,5.00,108.53,8.93,1.47883,825
442,662.29,7.84,46.03,6.22,106.63,10.54,1.37275,779
443,679.73,8.74,49.70,6.67,124.01,11.91,0.88927,785
444,631.14,8.20,48.44,6.38,117.06,11.97,1.06881,691
445,642.76,7.52,51.13,6.31,108.95,13.29,0.88253,695
446,486.99,5.57,38.67,4.42,77.56,7.75,0.74424,691
447,522.22,5.63,40.33,4.69,79.31,8.88,0.84201,697
448,615.79,8.47,56.00,7.25,98.72,18.54,1.00135,633
449,658.01,7.13,50.97,6.19,87.70,15.16,1.61122,639
450,599.69,8.32,59.30,8.18,97.22,13.38,1.00886,515
451,641.50,8.34,50.12,7.30,101.12,16.36,1.05906,516
452,565.10,8.80,47.06,6.86,87.65,15.32,1.06683,610
453,572.09,7.71,39.71,5.68,89.42,11.08,1.36865,607
454,573.36,10.35,24.42,5.14,115.40,10.80,1.58612,650
455,531.69,7.39,36.16,4.79,87.81,8.99,0.94740,645
456,599.99,6.68,45.30,5.00,98.38,9.99,1.11120,790
457,626.82,6.98,47.24,5.47,102.80,10.37,1.00030,787
458,507.00,9.50,27.03,6.12,95.89,9.51,1.27723,507
459,515.75,8.10,35.54,6.17,88.45,10.89,1.31816,508
460,577.38,10.43,41.71,9.69,93.55,16.86,0.99352,303
461,605.18,12.53,41.22,11.12,112.07,19.16,1.05126,302
462,628.98,10.87,72.96,11.74,75.46,26.71,1.03220,312
463,640.41,12.58,57.69,12.18,107.59,19.24,1.36039,314
464,621.15,10.38,55.54,8.94,74.96,18.05,0.79687,391
465,652.17,8.63,51.99,8.29,81.22,16.86,0.97256,396
466,645.77,7.92,65.23,8.09,61.11,19.44,0.88803,429
467,701.61,11.11,47.41,9.01,118.82,15.57,0.80357,432
468,633.35,12.39,39.31,8.52,118.18,14.37,0.92660,455
469,647.43,11.19,53.21,9.27,102.80,17.11,0.87677,454
470,548.80,9.20,43.07,7.86,86.92,13.02,0.60384,405
471,562.28,9.23,32.95,6.86,90.80,11.71,0.89350,403
472,581.63,10.46,53.09,9.70,96.93,15.56,0.66290,360
473,499.56,9.50,37.55,7.81,81.21,13.00,0.86951,351
474,550.20,9.48,38.03,8.33,79.27,17.12,0.61227,289
475,548.56,12.18,27.51,9.04,91.39,16.41,0.78678,290
476,596.35,10.09,52.83,9.10,93.43,16.13,0.82590,352
477,593.06,10.53,46.27,9.52,98.98,17.35,1.26602,350
478,599.81,10.67,54.37,9.13,97.37,14.91,0.64930,379
479,604.11,9.97,49.49,10.27,93.31,17.70,1.03220,376
480,557.13,9.02,46.97,8.94,86.55,14.80,1.01961,353
481,567.27,9.53,47.32,8.95,93.27,14.91,0.87389,355
482,613.93,8.71,54.33,9.92,78.18,26.78,1.09206,346
483,635.71,12.79,56.08,12.37,126.26,20.63,0.96961,351
484,550.36,11.07,46.03,9.42,95.27,15.89,0.75522,356
485,535.90,8.06,52.12,8.25,65.62,16.60,0.98434,353
486,527.27,11.37,74.43,11.28,62.20,29.03,0.83646,254
487,517.95,9.33,61.94,9.87,46.47,25.08,1.03342,251
488,628.94,20.70,69.26,21.06,157.80,34.00,0.53097,271
489,625.50,19.57,63.94,19.29,151.57,29.96,0.66699,272
490,702.69,13.16,78.27,14.68,116.46,35.40,0.93926,314
491,537.11,11.40,59.71,11.23,94.62,21.26,1.18427,303
492,647.61,14.98,69.86,15.89,134.08,24.76,0.98177,306
493,635.12,15.19,69.71,15.22,130.96,27.98,1.17701,308
494,649.37,16.67,59.58,14.83,138.94,25.09,0.80109,307
495,678.47,18.59,63.20,16.43,160.34,28.39,0.87158,310
496,612.11,11.71,59.82,11.49,103.75,22.77,0.96874,314
497,609.76,12.50,55.08,12.06,109.93,23.73,1.13982,309
498,572.37,13.17,53.14,12.17,121.31,22.88,0.92323,340
499,552.94,11.21,73.70,13.46,81.03,23.04,1.29750,336
500,632.79,12.81,89.72,15.68,96.68,22.78,1.45621,357
501,632.82,12.58,72.44,12.52,112.64,20.49,0.67174,355
502,623.06,13.40,54.89,12.27,125.21,20.62,0.85707,326
503,629.41,13.05,61.51,12.49,120.80,21.79,0.48986,327
504,679.42,17.43,56.50,15.88,152.14,25.09,1.01469,333
505,652.92,15.60,61.82,16.29,130.94,27.18,1.40611,335
506,552.71,12.22,59.87,11.39,112.34,19.46,0.74204,354
507,582.57,11.94,73.85,11.17,102.71,20.79,0.87492,354
508,558.02,11.77,62.22,11.63,97.76,17.22,0.67000,331
509,546.47,9.25,66.26,9.36,65.52,18.39,0.45764,330
510,525.92,10.61,60.23,10.07,98.12,18.94,1.04798,356
511,536.27,11.84,50.45,10.45,113.95,20.16,1.10195,356
512,609.36,14.24,35.89,9.66,136.67,15.24,1.21567,383
513,565.72,12.83,46.14,9.91,130.66,16.26,0.83249,388
514,581.09,10.28,64.72,9.53,96.66,20.90,1.10398,390
515,567.52,11.89,54.79,10.77,116.56,19.97,1.12671,394
516,619.39,9.74,57.65,9.04,105.34,13.39,0.93651,469
517,619.70,12.11,43.76,8.71,131.29,12.67,0.82147,465
518,550.29,12.10,47.20,8.96,117.37,15.14,0.77737,396
519,583.52,11.43,53.15,10.30,114.52,20.10,1.35723,401
520,619.68,14.69,44.87,10.88,146.54,16.12,0.91311,423
521,573.05,11.54,37.07,8.23,117.30,12.59,0.72628,410
522,593.78,11.79,51.80,10.78,119.79,19.62,0.99808,378
523,593.23,11.19,46.59,9.79,107.47,17.60,1.16368,379
524,590.15,9.29,58.66,9.78,80.38,18.43,1.29643,354
525,606.55,10.59,58.96,10.28,96.82,19.29,1.20872,353
526,553.62,11.26,42.77,8.81,96.19,14.93,0.91147,430
527,542.01,11.99,30.76,7.63,106.03,11.86,1.05205,427
528,571.09,8.15,41.25,6.82,89.85,13.47,1.08277,451
529,557.97,7.74,43.68,6.59,87.02,12.12,0.99392,450
530,618.97,11.62,48.83,9.32,122.93,13.54,0.68186,430
531,593.61,9.79,60.50,9.56,85.49,18.42,1.30120,425
532,548.87,11.66,40.82,9.87,93.00,14.98,1.09853,299
533,555.78,12.29,36.17,8.90,99.87,15.46,0.68509,299
534,498.91,9.51,52.08,9.89,77.21,18.04,0.69763,302
535,533.51,12.47,36.42,9.30,109.29,15.40,0.91903,305
536,528.70,12.26,38.04,9.60,107.70,13.27,1.33658,333
537,600.73,11.27,50.41,10.57,105.02,16.95,0.86536,336
538,630.27,10.54,47.87,9.66,106.81,20.28,1.44109,377
539,658.35,9.90,70.22,10.91,79.18,20.40,0.81656,377
540,545.55,9.55,59.17,10.12,82.42,16.17,1.25020,374
541,602.93,10.40,44.23,9.43,97.20,14.14,0.98665,376
542,528.30,8.57,32.11,5.66,92.27,10.04,1.16465,483
543,554.58,7.83,47.44,6.79,77.43,11.36,1.07965,483
544,526.69,10.19,32.15,5.92,95.41,13.90,1.40874,611
545,532.99,8.27,37.09,5.54,95.51,11.98,1.09014,616
546,611.54,8.53,50.98,6.59,100.54,11.44,0.96826,623
547,601.04,9.02,40.45,6.58,106.72,11.85,1.11463,624
548,549.98,10.13,47.36,8.87,103.07,16.59,0.89309,366
549,529.21,10.98,43.29,9.22,109.92,15.09,0.69245,366
550,489.91,5.32,34.99,4.13,76.28,8.77,1.00068,649
551,508.85,6.18,32.21,4.77,86.28,9.98,1.67577,651
552,551.23,6.88,31.45,4.35,99.51,7.75,0.60230,787
553,517.02,6.44,31.17,4.07,95.11,7.41,0.90470,784
554,633.90,6.80,47.64,5.43,96.33,10.72,1.00821,819
555,599.05,5.98,45.98,4.68,83.25,8.25,0.82954,815
556,481.86,4.96,47.18,4.41,70.00,8.36,0.95422,849
557,512.60,5.58,40.91,4.31,82.67,8.92,0.91026,852
558,537.71,7.17,42.56,5.49,95.70,11.99,1.43849,764
559,513.92,6.19,44.05,4.67,83.15,9.66,0.81834,757
560,627.77,10.74,61.21,9.35,132.95,14.88,1.05449,634
561,676.02,9.88,58.02,8.75,131.01,17.26,1.15164,629
562,527.35,5.57,39.95,5.02,72.72,10.64,1.20825,646
563,565.28,6.51,46.53,5.50,77.22,11.68,0.93632,657
564,504.93,6.65,41.37,5.11,82.10,8.28,0.88894,635
565,531.45,6.43,40.55,5.26,85.05,9.62,0.91195,631
566,592.04,9.56,36.79,6.51,124.28,11.64,1.15657,672
567,595.96,9.03,39.10,6.42,125.79,11.59,1.27185,685
568,554.39,8.36,42.88,5.92,113.70,10.86,0.97697,740
569,585.51,8.02,44.07,5.93,115.89,10.86,1.11592,750
570,516.27,6.45,54.01,6.09,82.08,10.77,1.27530,656
571,523.87,6.58,45.94,5.16,95.55,11.55,1.05148,784
572,687.74,9.09,50.63,6.84,125.06,12.69,0.89162,729
573,623.55,8.40,44.36,6.06,109.71,12.00,0.96578,719
574,0.00,0.00,0.00,0.00,0.00,0.00,0.00000,0
575,537.42,7.66,34.05,5.04,96.29,9.58,1.12947,726
576,540.76,7.26,43.90,5.13,103.04,9.53,0.68796,807
577,534.69,8.13,29.90,4.76,117.57,9.35,1.20471,806
578,582.14,7.68,43.26,5.68,121.00,9.25,1.06942,864
579,554.27,8.17,46.43,5.64,118.59,9.26,0.80845,858
580,589.72,8.99,49.02,6.23,136.82,13.16,0.89786,924
581,527.53,7.04,51.32,5.25,105.28,10.73,1.19758,912
582,584.61,7.69,56.82,6.19,126.08,10.95,0.72361,940
583,572.17,7.69,52.22,5.42,123.22,9.68,0.98217,938
584,603.44,9.26,50.55,6.59,145.03,11.90,0.81469,907
585,511.28,6.90,44.61,4.98,109.71,9.47,0.79910,889
586,566.92,8.74,42.88,5.91,137.64,12.88,1.39361,890
587,599.60,9.86,35.18,5.40,143.55,9.29,1.24643,885
588,685.02,10.47,59.45,7.49,160.49,13.94,1.17649,958
589,672.72,9.86,59.85,7.55,162.45,15.53,1.41182,951
590,670.26,11.08,44.29,6.76,164.81,11.16,0.97930,939
591,658.80,9.85,58.69,7.36,155.20,12.01,0.85304,944
592,589.37,8.31,44.23,5.35,133.83,9.34,1.31747,973
593,578.83,9.09,43.39,5.79,144.63,10.78,0.64130,967
594,606.76,8.28,48.35,5.90,132.24,10.62,1.24785,965
595,574.79,7.42,48.81,5.67,121.68,10.02,1.12241,958
596,595.44,8.65,41.59,5.55,138.36,10.48,0.99865,938
597,614.38,9.36,50.88,6.57,142.08,11.48,1.21184,944
598,577.05,7.83,43.21,5.06,126.87,8.89,1.01535,969
599,584.61,7.09,47.12,5.39,115.47,9.98,1.29367,964
600,639.41,8.81,56.21,6.91,142.57,12.91,1.14683,946
601,630.72,8.07,52.27,6.18,128.05,11.98,1.08363,950
602,667.97,8.92,50.83,6.42,146.22,13.98,1.24690,982
603,625.17,9.02,46.07,6.02,148.53,11.15,1.03547,977
604,618.19,7.53,52.97,5.91,127.65,10.22,1.02274,1011
605,581.49,7.48,49.80,5.53,128.37,10.03,0.91607,1006
606,604.46,9.57,43.79,6.19,140.98,11.44,0.98759,857
607,596.15,9.15,49.56,6.27,131.90,11.98,0.75903,855
608,629.00,8.87,45.31,5.94,126.56,10.21,0.88603,856
609,585.73,8.53,46.42,5.79,125.83,10.07,0.90033,848
610,563.21,6.77,54.03,5.58,99.16,10.36,1.03880,907
611,552.41,6.31,52.27,5.26,90.22,9.20,1.17911,900
612,628.37,10.08,46.76,6.48,144.54,11.54,1.39559,901
613,603.44,9.40,44.99,6.42,141.74,12.27,1.67503,896
614,575.20,6.96,56.15,5.77,102.03,10.13,0.75358,839
615,524.32,7.36,46.51,5.19,105.09,8.86,0.68831,826
616,548.24,6.90,44.37,5.03,103.92,8.99,1.04952,867
617,300.18,2.92,30.71,2.74,16.18,12.97,1.02796,680
618,641.19,6.61,55.80,5.36,91.08,11.72,1.15542,886
619,622.76,7.58,47.05,5.52,120.24,11.89,1.11955,883
620,564.01,7.01,43.82,5.15,95.78,10.44,1.04698,826
621,300.21,2.62,32.45,1.64,0.01,1305.55,0.72427,670
622,653.05,7.77,48.27,5.78,110.82,10.53,0.89648,789
623,711.04,8.61,47.21,6.37,110.86,16.95,1.42800,798
624,575.67,8.15,39.56,6.60,107.67,12.35,1.30824,642
625,603.67,9.24,37.08,6.49,121.81,11.87,0.81009,643
626,551.63,8.14,36.83,5.79,106.61,11.31,1.01287,623
627,579.64,7.39,42.52,5.78,96.65,16.54,1.25169,622
628,558.03,7.60,41.62,5.57,102.80,11.12,1.17260,612
629,581.03,8.34,43.93,6.25,108.78,12.10,0.97302,614
630,594.71,9.85,38.32,7.25,110.69,13.89,0.97654,487
631,648.19,10.94,40.40,8.75,126.42,14.69,1.27124,492
632,545.30,8.95,37.17,6.62,102.41,12.56,0.84775,517
633,592.51,10.13,36.57,7.08,118.58,13.22,0.92084,524
634,568.67,9.65,41.78,6.48,111.35,12.45,0.77934,595
635,549.21,8.43,41.02,5.97,103.24,11.42,0.74256,598
636,578.34,7.77,38.41,5.29,109.33,9.67,0.72195,713
637,598.37,7.64,40.86,5.52,108.41,11.55,0.94844,711
638,589.74,9.79,36.84,6.50,126.70,14.24,1.37533,613
639,592.26,9.16,41.10,6.59,125.74,12.85,1.00737,613
640,561.17,12.22,58.84,12.65,72.19,31.29,1.16579,231
641,551.20,13.17,70.16,14.30,88.56,27.13,0.89426,235
642,487.71,11.53,39.48,10.35,90.00,15.66,1.06818,275
643,512.46,9.96,43.47,9.63,81.59,15.28,0.93347,272
644,596.45,13.07,51.73,11.60,110.80,18.21,0.81505,327
645,629.91,15.10,50.24,11.69,133.55,20.55,0.71621,327
646,532.22,8.09,48.34,7.38,68.88,14.10,1.18166,404
647,584.96,7.80,51.34,7.25,69.32,14.85,0.93552,403
648,487.90,7.99,47.33,7.25,79.14,15.80,1.00726,434
649,514.22,8.86,50.73,8.17,91.92,14.86,0.60987,438
650,504.86,7.19,46.00,7.53,58.92,14.22,1.12595,332
651,584.28,7.80,51.70,7.93,62.21,17.43,1.00692,338
652,514.14,8.77,31.09,7.27,81.84,11.00,1.05686,341
653,550.65,10.33,34.34,8.16,100.49,13.48,0.94383,340
654,469.71,8.63,40.39,7.93,75.88,13.66,0.72200,311
655,529.03,8.85,41.98,8.52,82.11,16.89,1.03418,316
656,499.93,10.97,39.12,9.65,88.46,14.83,0.74223,254
657,503.56,10.98,38.62,9.32,80.57,14.58,0.69389,252
658,552.44,7.81,37.90,6.96,60.45,13.95,0.93982,284
659,561.80,9.06,37.01,9.09,76.23,18.41,1.09682,284
660,504.16,10.58,27.89,6.88,101.46,9.89,0.94406,360
661,529.53,9.60,39.49,7.94,95.80,14.46,0.81906,358
662,598.85,9.46,42.01,8.65,86.51,13.62,1.07853,340
663,531.90,7.26,43.13,7.49,60.76,15.23,1.19009,334
664,539.25,9.25,56.77,9.06,64.44,16.36,0.80782,294
665,515.62,9.23,53.98,9.10,66.57,19.07,0.86134,290
666,590.94,9.21,47.56,8.77,82.29,16.51,0.96889,335
667,610.74,11.13,44.57,9.38,110.17,20.34,0.82464,338
668,614.46,12.46,79.11,14.01,77.89,25.08,0.77277,260
669,640.82,13.63,70.10,13.63,93.43,27.16,0.88729,260
670,580.39,12.30,38.29,9.81,107.65,16.79,0.92964,297
671,594.94,14.97,33.70,10.92,115.87,16.17,1.07676,295
672,663.43,13.80,94.24,12.42,7.60,434.22,1.73799,309
673,685.23,11.31,87.64,10.63,22.87,43.62,0.89069,314
674,588.44,11.52,51.44,10.87,98.92,17.43,1.33899,310
675,592.57,15.99,47.19,13.33,136.88,17.44,0.92691,313
676,568.78,10.15,68.42,10.07,77.52,18.65,0.85777,342
677,604.66,10.15,70.06,10.67,71.76,21.25,1.02843,350
678,649.05,15.20,60.35,15.12,123.35,24.26,0.76288,290
679,646.96,11.65,74.34,14.99,67.09,37.71,1.24285,290
680,514.71,11.10,65.44,12.17,85.99,18.27,1.18357,328
681,577.98,12.80,72.46,13.90,114.62,24.33,0.63007,337
682,501.19,11.20,44.03,9.42,106.75,16.42,1.28715,368
683,496.77,10.67,43.48,8.79,90.52,14.23,1.15401,363
684,523.64,10.65,64.99,10.35,92.69,19.50,1.07381,358
685,565.31,14.31,41.22,10.70,125.90,16.41,1.18644,363
686,566.23,12.01,45.87,10.23,110.99,15.53,1.21803,358
687,567.68,12.18,72.28,13.30,112.19,21.19,1.15402,362
688,532.74,10.10,43.41,9.10,82.79,14.14,1.33065,358
689,481.46,8.94,37.98,7.47,83.21,12.55,1.28081,359
690,529.24,9.74,53.99,8.85,86.60,14.94,1.11204,355
691,500.34,8.78,60.07,9.18,69.75,14.68,1.08252,355
692,536.55,10.32,45.23,9.02,105.83,17.08,0.90463,369
693,513.45,9.26,52.29,8.41,92.97,16.49,0.78425,377
694,505.90,10.04,44.41,9.18,99.33,13.07,1.00980,364
695,502.24,9.34,47.11,8.79,82.75,12.78,0.84182,369
696,585.83,13.53,60.20,12.95,115.70,19.64,0.89726,361
697,568.48,14.25,46.32,11.24,125.46,18.37,0.90617,360
698,536.08,12.56,50.59,10.79,115.16,24.10,1.10455,345
699,570.67,8.79,51.96,9.29,78.59,27.98,0.82631,342
700,574.29,10.62,43.41,8.52,101.70,14.25,1.02149,375
701,554.72,11.42,33.78,7.67,117.59,12.53,0.80204,374
702,615.65,12.31,51.59,10.85,137.86,17.30,0.66529,440
703,596.33,13.06,40.79,9.37,137.56,15.36,0.99006,441
704,581.66,11.70,51.06,9.90,116.41,17.38,0.84115,441
705,610.57,9.77,57.04,9.42,78.07,17.46,1.41615,440
706,538.88,9.66,61.53,8.76,92.18,19.96,1.05682,442
707,606.71,12.11,57.70,10.88,126.88,22.33,0.86685,448
708,601.45,9.60,47.20,8.39,97.78,17.05,0.81372,407
709,623.37,9.39,49.68,8.08,84.57,14.37,0.88613,408
710,432.72,9.28,32.93,6.56,77.64,12.51,0.84041,386
711,551.37,8.04,56.15,7.81,73.32,13.74,0.94162,402
712,591.43,10.42,64.34,10.11,106.58,17.15,1.24397,440
713,576.96,12.46,72.92,11.19,107.26,20.18,1.13858,441
714,572.75,12.88,33.03,8.16,119.02,11.93,0.97280,419
715,571.43,10.58,42.62,8.34,100.03,14.79,0.92716,419
716,544.90,9.05,49.49,7.95,86.52,15.08,0.83886,361
717,557.50,10.71,49.04,8.97,96.78,15.84,0.88506,361
718,571.42,9.89,55.75,10.68,76.00,17.79,0.98739,283
719,579.06,9.66,54.96,10.33,75.61,17.87,1.01738,283
720,487.00,8.15,32.46,6.97,65.21,12.29,1.35515,269
721,469.94,8.41,39.56,8.82,66.06,12.65,0.94091,267
722,521.74,13.41,42.05,11.90,90.07,16.90,1.03104,285
723,516.21,12.07,44.03,10.40,101.63,16.85,0.81203,284
724,592.76,10.05,50.63,9.76,86.75,20.42,1.14170,326
725,636.61,11.13,52.32,10.35,105.73,20.20,0.80199,328
726,596.91,12.12,58.53,9.87,95.84,16.48,0.46796,348
727,593.83,9.78,60.81,10.03,84.88,19.89,1.00805,349
728,592.26,9.95,44.98,8.14,102.23,14.40,0.97538,449
729,626.30,11.74,46.81,9.26,128.23,16.63,0.77034,449
730,595.17,7.11,54.03,6.37,79.06,12.85,1.17209,573
731,565.96,6.98,49.19,5.79,78.87,13.88,1.05907,576
732,599.50,8.04,45.83,6.43,98.77,11.47,0.95419,591
733,617.86,9.78,40.13,6.68,114.59,13.78,0.84849,596
734,303.35,3.23,27.03,1.70,0.03,130.84,1.36998,350
735,604.05,11.58,47.31,9.42,124.60,18.55,0.96090,428
736,492.73,192.08,1182.36,1583.49,47.33,1527.77,1.43732,125
737,542.20,32.93,85.49,40.43,144.95,61.07,0.51344,123
738,507.80,6.95,23.04,4.03,100.16,7.87,1.23025,729
739,531.34,7.35,29.78,4.42,108.68,8.27,0.93457,737
740,523.21,6.19,42.50,4.64,93.70,9.23,0.84289,779
741,505.12,5.84,39.72,4.40,84.68,9.00,0.86910,767
742,471.09,5.17,39.82,4.18,70.66,8.43,0.78527,734
743,517.12,5.45,44.37,4.62,76.61,11.01,1.09558,751
744,620.39,8.18,34.97,5.61,121.92,9.88,1.08846,797
745,648.07,8.30,37.48,5.22,118.20,10.33,1.12505,798
746,551.52,7.78,44.80,6.51,99.35,11.50,0.94787,578
747,549.79,6.90,45.70,5.91,83.73,11.89,0.62535,576
748,474.89,7.55,35.01,5.26,87.19,8.87,1.01499,522
749,510.73,9.23,36.53,6.03,103.70,10.69,0.74387,523
750,562.50,7.69,34.97,5.68,100.76,10.93,0.94534,587
751,595.02,7.79,42.81,6.52,102.44,17.46,1.59614,588
752,549.15,8.02,41.41,6.17,101.98,11.15,0.92678,578
753,527.44,7.52,38.97,5.86,94.88,10.71,1.19184,578
754,559.83,9.39,39.42,6.95,111.63,11.97,1.02777,594
755,571.65,8.13,39.79,6.29,100.99,12.45,1.18277,596
756,564.74,8.33,35.11,5.40,104.54,10.56,0.95895,610
757,552.94,7.91,37.21,5.62,106.45,11.11,0.99077,612
758,574.27,8.53,47.48,6.47,111.40,11.50,1.12903,672
759,609.92,7.60,57.12,6.37,87.97,14.06,1.10184,679
760,559.99,8.49,48.71,6.69,112.94,13.11,0.81495,646
761,601.69,9.97,56.02,7.49,125.19,13.11,0.74814,643
762,509.50,8.10,43.86,5.58,96.78,9.90,0.94680,707
763,486.42,6.69,44.71,5.07,82.58,9.33,1.38018,703
764,510.73,6.80,47.00,5.38,94.45,9.74,0.67765,807
765,518.60,7.71,28.82,4.51,112.90,8.37,1.24605,806
766,517.43,6.48,45.67,4.63,104.99,9.90,1.16773,931
767,511.76,6.47,40.40,4.14,100.56,7.54,1.23597,933
768,601.36,9.07,41.30,5.73,139.50,11.67,0.92455,958
769,585.66,7.52,45.64,5.41,112.93,10.81,1.27882,947
770,491.81,7.02,39.64,4.61,105.43,8.37,0.47577,911
771,485.87,6.65,37.46,4.25,96.38,8.23,1.20698,901
772,566.98,8.10,41.35,5.07,129.40,9.60,0.83298,912
773,555.02,8.32,51.43,5.75,123.32,11.57,0.61499,914
774,548.23,7.96,46.35,5.48,114.54,9.46,0.76921,866
775,624.76,9.03,56.76,6.83,130.46,13.31,0.95796,871
776,579.71,9.32,47.03,6.27,141.42,11.92,1.21898,939
777,595.09,8.91,43.20,5.90,143.51,12.84,1.32139,943
778,641.56,10.51,50.57,7.07,156.70,12.44,1.05326,915
779,636.48,10.75,60.68,8.09,161.64,14.14,0.81382,916
780,556.67,8.02,42.57,5.28,128.30,11.00,0.84640,1008
781,566.80,7.73,46.71,5.40,127.00,9.82,1.26481,1003
782,639.97,9.37,37.63,5.37,159.30,11.19,1.34953,1040
783,589.90,8.93,32.16,4.80,140.68,9.09,1.47753,1023
784,644.68,8.71,47.86,6.05,141.05,12.05,1.11731,1001
785,648.45,7.79,49.01,5.55,118.94,11.47,1.30816,994
786,599.23,8.43,49.03,5.63,138.29,11.04,0.94645,1067
787,582.67,8.82,47.36,5.64,136.85,10.78,1.20388,1059
788,541.01,7.47,36.82,4.71,123.04,8.35,0.99532,985
789,551.72,7.52,41.67,5.02,122.78,9.28,1.10261,995
790,651.97,8.44,51.98,6.44,140.23,11.76,1.26058,1019
791,620.07,8.11,49.68,5.88,135.50,10.55,0.99035,1029
792,621.54,10.55,45.37,6.36,162.40,11.63,0.68258,987
793,553.37,8.50,40.91,5.11,126.45,9.13,1.47918,970
794,475.11,5.58,56.23,4.70,73.07,9.23,0.44474,896
795,450.89,5.53,53.43,4.64,69.77,8.30,0.50588,897
796,583.18,7.58,39.86,4.83,120.10,9.49,0.92336,926
797,541.42,6.64,39.72,4.43,107.06,8.82,0.92029,913
798,627.30,10.65,30.47,5.16,152.34,10.42,1.41014,903
799,586.40,8.44,41.49,5.49,131.77,9.39,0.93692,901
800,522.83,7.01,42.09,4.63,101.27,8.48,0.86771,861
801,569.90,8.05,47.84,5.80,120.57,11.52,0.86503,871
802,624.45,9.19,43.90,5.99,134.49,12.22,1.24249,881
803,557.94,6.89,52.52,5.23,102.25,10.93,0.89557,873
804,596.58,7.35,45.13,5.31,114.01,11.00,1.13714,887
805,587.95,6.67,47.58,5.25,104.97,10.64,1.00956,891
806,586.77,8.66,35.61,5.35,126.29,10.17,0.97968,851
807,581.67,7.75,44.16,5.50,118.95,9.66,0.97717,855
808,562.20,7.10,39.25,5.12,108.78,9.05,0.88848,792
809,592.21,7.71,41.05,5.45,115.10,9.84,1.11767,802
810,622.90,8.20,49.31,6.38,116.72,10.26,0.94619,785
811,604.23,8.12,50.62,6.12,110.91,11.29,0.79642,786
812,678.32,11.28,47.65,7.36,145.21,13.22,1.01990,733
813,714.15,12.64,30.61,6.87,165.34,12.44,1.29306,736
814,586.17,9.03,35.96,5.74,125.46,11.23,1.20063,710
815,569.60,8.11,39.20,5.96,117.93,11.09,1.04482,710
816,532.81,8.90,31.24,5.87,106.72,11.16,1.68500,533
817,563.65,7.57,32.76,5.95,93.85,11.56,1.55104,539
818,531.97,10.18,41.30,8.10,117.08,13.74,0.81077,501
819,559.13,11.44,32.97,7.88,126.85,13.63,0.83338,505
820,498.64,7.50,40.50,6.88,71.29,12.10,0.89916,357
821,500.33,6.37,39.70,5.93,53.95,11.80,0.74678,355
822,551.85,8.45,38.91,6.30,100.84,11.98,0.82964,547
823,547.05,8.13,38.36,6.04,100.95,10.79,0.81180,549
824,555.77,8.61,38.83,6.23,109.77,10.68,1.17495,589
825,558.15,7.12,43.63,6.29,87.22,11.87,1.64873,587
826,510.82,8.06,30.08,5.07,92.06,9.82,0.89414,553
827,540.72,6.79,41.19,5.31,82.53,10.65,1.00121,564
828,481.83,7.75,37.53,7.25,67.25,14.74,0.94562,310
829,466.71,6.98,35.93,6.48,60.13,14.12,1.59964,313
830,565.23,0.87,1.89,0.39,106.29,0.83,1.04233,154
831,655.57,16.49,49.90,22.30,107.77,58.21,1.05185,163
832,539.33,8.92,50.46,9.43,59.44,18.36,0.82021,227
833,636.54,12.20,61.46,15.81,57.50,37.63,1.18000,231
834,548.75,13.18,37.61,12.42,102.70,19.18,1.11550,262
835,522.98,9.78,55.90,11.03,60.37,18.28,0.64984,265
836,491.91,7.44,34.77,6.35,69.06,12.93,0.65773,335
837,574.71,9.20,51.98,9.40,84.01,13.15,1.01019,344
838,552.03,9.42,34.42,7.09,100.84,13.39,1.04966,402
839,557.17,8.22,38.40,6.88,82.84,13.38,1.05981,397
840,532.45,9.45,43.34,8.35,91.38,14.78,0.92173,350
841,575.76,8.26,44.65,8.15,77.10,17.11,1.09092,353
842,470.56,11.51,24.76,7.69,94.82,14.29,0.74414,278
